eng_name,drama_num,kor_name,gender,birth,drama_cnt_naver,debut,play_actor,singer,child_actor,actor_type,actor_type_real
Kai,1,"카이
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Lee Ye Hyun,1,이예현,1.0,1986-12-07,3,,,,,"유재이
이예현
탤런트",이예현탤런트
Baek Chul Min,1,백철민,0.0,1986-12-07,8,,,,,"고온
백철민
탤런트",백철민탤런트
Kang Se Jung,1,강세정,1.0,1986-12-07,16,,,,,"강세정
康世丁, Se Jung Kang
탤런트, 가수","康世丁,탤런트,가수"
Park Jung Ah,1,박정아,1.0,1986-12-07,23,,,,,"박정아
뮤지컬배우, 탤런트","뮤지컬배우,탤런트"
Kim Da Hyun,1,김다현,1.0,1986-12-07,Notfound,,,,,"김다현
Kim Da Hyun
가수",가수
Yang Dong Geun,1,양동근,0.0,1986-12-07,43,,,,,"양동근
영화배우, 가수","영화배우,가수"
Choi Jung Won,3,최정원,1.0,1986-12-07,Notfound,,,,,"같은 이름 다른 인물
최정원
탤런트
최정원
탤런트
최정원
뮤지컬배우
1969.
최정원
야구선수
2000.
최정원
탤런트
1971.
최정원
성악가
동명이인 노출기준
이 정보가 표시된 이유",최정원탤런트최정원탤런트최정원뮤지컬배우1969.최정원야구선수2000.최정원탤런트1971.최정원성악가동명이인노출기준이정보가표시된이유
Min Do Hee,1,"도희
",1.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Seo Young Joo,2,서영주,0.0,1986-12-07,11,,,,,"서영주
Young Ju Seo
영화배우",영화배우
Yang Byeong Yeol,1,양병열,0.0,1986-12-07,7,,,,,"양병열
탤런트",탤런트
Ryu Seung Soo,3,류승수,0.0,1986-12-07,39,,,,,"류승수
Ryu Seung Soo
영화배우, 탤런트","영화배우,탤런트"
Nichkhun,1,메이슨,0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Ohn Joo Wan,3,온주완,0.0,1986-12-07,20,,,,,"온주완
송정식
영화배우, 탤런트","송정식영화배우,탤런트"
Shim Hyung Tak,4,심형탁,0.0,1986-12-07,39,,,,,"심형탁
탤런트, 영화배우","탤런트,영화배우"
Seo Hyo Rim,2,서효림,1.0,1986-12-07,24,,,,,"서효림
영화배우, 탤런트","영화배우,탤런트"
Ji Woo,2,"지우
",1.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Choi A Ra,1,최아라,1.0,1986-12-07,1,,,,,"최아라
모델, 탤런트","모델,탤런트"
Kwak Hee Sung,2,곽희성,0.0,1986-12-07,12,,,,,"곽희성
탤런트",탤런트
Yoon Da Young,1,윤다영,1.0,1986-12-07,7,,,,,"윤다영
탤런트, 영화배우","탤런트,영화배우"
Hong Ah Reum,2,홍아름,1.0,1986-12-07,16,,,,,"홍아름
영화배우, 탤런트","영화배우,탤런트"
Kang Da Bin,1,강다빈,0.0,1986-12-07,4,,,,,"강다빈
탤런트, 모델","탤런트,모델"
Kim Jae Joong,2,김재중,0.0,1986-12-07,16,,,,,"김재중
가수, 탤런트","가수,탤런트"
Joo Eo Jin,1,주어진,0.0,1986-12-07,3,,,,,"주어진
Eo Jin Joo
모델",모델
Go Yoon,1,"고윤
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Moon Sung Geun,1,문성근,0.0,1986-12-07,16,,,,,"문성근
영화배우",영화배우
Han Joo Wan,2,한주완,0.0,1986-12-07,10,,,,,"한주완
영화배우",영화배우
Kim Byung Chun,1,김병춘,0.0,1986-12-07,32,,,,,"김병춘
뮤지컬배우, 영화배우","뮤지컬배우,영화배우"
Lee Tae Im,2,이태임,1.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Lee Jae Woo,1,이재우,0.0,1986-12-07,15,,,,,"이재우
탤런트",탤런트
Yoo Geon,1,"유건
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Kang Kyung Joon,2,강경준,0.0,1986-12-07,19,,,,,"강경준
탤런트, 영화배우","탤런트,영화배우"
Cha Do Jin,3,차도진,0.0,1986-12-07,11,,,,,"차도진
탤런트, 영화배우","탤런트,영화배우"
Do Ji Han,1,도지한,0.0,1986-12-07,10,,,,,"도지한
Do Ji Han
탤런트, 영화배우","탤런트,영화배우"
Nam Bo Ra,2,남보라,1.0,1986-12-07,27,,,,,"남보라
탤런트, 영화배우","탤런트,영화배우"
Key,1,"키
A",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Song Sun Mi,1,송선미,1.0,1986-12-07,35,,,,,"송선미
탤런트, 영화배우","탤런트,영화배우"
Kang Sung Yun,2,강성연,1.0,1986-12-07,32,,,,,"강성연
탤런트, 영화배우","탤런트,영화배우"
Lee Pil Mo,2,이필모,0.0,1986-12-07,24,,,,,"이필모
탤런트, 연극배우","탤런트,연극배우"
Park Chul Min,1,박철민,0.0,1986-12-07,57,,,,,"박철민
영화배우, 탤런트","영화배우,탤런트"
Kim So Ri,1,김소리,1.0,1986-12-07,4,,,,,"김소리
가수, 탤런트","가수,탤런트"
Heo Young Joo,1,허영주,1.0,1986-12-07,2,,,,,"허영주
Young Joo Hur
가수",가수
Lee Ye Eun,1,이예은,1.0,1986-12-07,4,,,,,"이예은
뮤지컬배우",뮤지컬배우
Lee Su Ji,1,이수지,1.0,1986-12-07,Notfound,,,,,"이수지
가수, 탤런트","가수,탤런트"
Teramoto Yukika,1,,,1986-12-07,Notfound,,,,,"영어사전
다른 어학정보16",다른어학정보16
Gu Bon Seung,1,구본승,0.0,1986-12-07,20,,,,,"구본승
탤런트, 기업인","탤런트,기업인"
Choi Yoon So,1,최윤소,1.0,1986-12-07,22,,,,,"최윤소
탤런트, 영화배우","탤런트,영화배우"
Jung Da Sol,1,정다솔,1.0,1986-12-07,Notfound,,,,,"정다솔
Da Sol Jeong
영화배우",영화배우
Jo Yoon Woo,1,조윤우,0.0,1986-12-07,13,,,,,"조윤우
탤런트",탤런트
Lee Hyun Jae,1,이현재,0.0,1986-12-07,Notfound,,,,,"같은 이름 다른 인물
이현재
영화배우
1988.
이현재
기초단체장
1949.
이현재
대학교수
이현재
뮤지컬배우
1988.
이현재
기업인
1979.
이현재
명예교수
1929.
동명이인 노출기준
이 정보가 표시된 이유",이현재영화배우1988.이현재기초단체장1949.이현재대학교수이현재뮤지컬배우1988.이현재기업인1979.이현재명예교수1929.동명이인노출기준이정보가표시된이유
Lee Hyun Woo,2,이현우,0.0,1986-12-07,23,,,,,"이현우
탤런트, 영화배우","탤런트,영화배우"
Gu Hye Seon,2,구혜선,1.0,1986-12-07,13,,,,,"구혜선
具惠善, Koo Hye Sun
영화감독, 작곡가","具惠善,영화감독,작곡가"
Jung Gyu Woon,2,정겨운,0.0,1986-12-07,29,,,,,"정겨운
탤런트, 영화배우","탤런트,영화배우"
Kim Joo Young,1,김주영,0.0,1986-12-07,Notfound,,,,,"김주영
국회의원, 전 노동조합단체인","국회의원,전노동조합단체인"
Cho Hye Jin,1,조혜진,1.0,1986-12-07,8,,,,,"조혜진
영화배우, 탤런트","영화배우,탤런트"
Go So Young,1,고소영,1.0,1986-12-07,13,,,,,"고소영
영화배우, 탤런트","영화배우,탤런트"
Park Hyuk Kwon,1,박혁권,0.0,1986-12-07,33,,,,,"박혁권
연극배우, 탤런트","연극배우,탤런트"
Kim Ji Min,1,김지민,1.0,1986-12-07,60,,,,,"김지민
개그맨",개그맨
Kim Min Seo,1,김민서,1.0,1986-12-07,7,,,,,"김민서
Minseo Kim
영화배우, 탤런트","영화배우,탤런트"
Na Ya,1,"나야
",1.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Heo Young Ran,1,허영란,1.0,1986-12-07,20,,,,,"허영란
탤런트, 영화배우","탤런트,영화배우"
Lee In,1,"이인
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Kim Hyun Soo,1,김현수,1.0,1986-12-07,Notfound,,,,,"김현수
야구선수",야구선수
Yoon Seung Ah,1,윤승아,1.0,1986-12-07,11,,,,,"윤승아
영화배우",영화배우
Wang Ji Hye,2,왕지혜,1.0,1986-12-07,17,,,,,"왕지혜
탤런트, 영화배우","탤런트,영화배우"
Kim Min Soo,3,김민수,0.0,1986-12-07,Notfound,,,,,"같은 이름 다른 인물
김민수
개그맨
1991.
김민수
정당인
1978.
김민수
야구선수
1991.
김민수
야구선수
1992.
김민수
야구선수
2000.
김민수
가수
1985.~2008.
동명이인 노출기준
이 정보가 표시된 이유",김민수개그맨1991.김민수정당인1978.김민수야구선수1991.김민수야구선수1992.김민수야구선수2000.김민수가수1985.~2008.동명이인노출기준이정보가표시된이유
Lee Young Eun,1,이영은,1.0,1986-12-07,Notfound,,,,,"같은 이름 다른 인물
이영은
탤런트
영은
영화배우
이영은
아나운서
1993.
이영은
영화배우
이영은
요트선수
1993.
이영은
전 대학교수
동명이인 노출기준
이 정보가 표시된 이유",이영은탤런트영은영화배우이영은아나운서1993.이영은영화배우이영은요트선수1993.이영은전대학교수동명이인노출기준이정보가표시된이유
Lee Yoon Ji,2,이윤지,1.0,1986-12-07,32,,,,,"이윤지
탤런트, 영화배우","탤런트,영화배우"
Jo Yeon Ho,1,조연호,0.0,1986-12-07,2,,,,,"조연호
가수",가수
Lee Ha Yul,2,이하율,0.0,1986-12-07,16,,,,,"이하율
Lee Ha Yul
영화배우, 탤런트","영화배우,탤런트"
Heo Jung Eun,1,허정은,1.0,1986-12-07,14,,,,,"허정은
탤런트",탤런트
Lee Jae Yoon,3,이재윤,0.0,1986-12-07,31,,,,,"이재윤
탤런트",탤런트
Jin Yi Han,2,진이한,0.0,1986-12-07,18,,,,,"진이한
탤런트, 영화배우","탤런트,영화배우"
Son Ga Young,1,손가영,1.0,1986-12-07,9,,,,,"손승우
Seung Woo Sohn
탤런트",탤런트
Jo Jin Woong,2,조진웅,0.0,1986-12-07,7,,,,,"조진웅
조원준, Jinwoong Cho
영화배우, 탤런트","조원준,영화배우,탤런트"
Sun Woo Jae Duk,1,선우재,0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Kwon Hyun Sang,1,권현상,0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Kwon BoA,1,권보아,1.0,1986-12-07,15,,,,,"보아
권보아, BoA
가수, 탤런트","권보아,가수,탤런트"
Choi Tae Hwan,1,최태환,0.0,1986-12-07,20,,,,,"최태환
탤런트, 모델","탤런트,모델"
Shin Suk Chul,1,신석철,0.0,1986-12-07,Notfound,,,,,"신석철
드럼연주가",드럼연주가
Kang So Yeon,1,강,1.0,1986-12-07,Notfound,,,,,"영어사전
다른 어학정보28",다른어학정보28
Choi Ji Woo,2,최지우,1.0,1986-12-07,24,,,,,"최지우
영화배우, 탤런트","영화배우,탤런트"
Kim Sun Woong,1,김선웅,0.0,1986-12-07,1,,,,,"김선웅
영화감독",영화감독
Yoon Ah Jung,1,윤아정,1.0,1986-12-07,13,,,,,"윤아정
탤런트",탤런트
Kim Hye Ji,1,김혜지,1.0,1986-12-07,Notfound,,,,,"같은 이름 다른 인물
김혜지
탤런트
김혜지
아나운서
1987.
김혜지
광역의원
1989.
김혜지
연극배우
1999.
김혜지
모델
김혜지
기자
동명이인 노출기준
이 정보가 표시된 이유",김혜지탤런트김혜지아나운서1987.김혜지광역의원1989.김혜지연극배우1999.김혜지모델김혜지기자동명이인노출기준이정보가표시된이유
Lee Min Woo,1,이민우,0.0,1986-12-07,Notfound,,,,,"이민우
야구선수",야구선수
Noh Young Hak,1,노영학,0.0,1986-12-07,27,,,,,"노영학
탤런트, 영화배우","탤런트,영화배우"
Cha In Pyo,1,차인표,0.0,1986-12-07,34,,,,,"차인표
In Pyo Cha
탤런트, 영화배우","탤런트,영화배우"
Choi Min,2,"최민
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Jung Heon,1,김정헌,0.0,1986-12-07,11,,,,,"정헌
김정헌
영화배우, 탤런트","김정헌영화배우,탤런트"
Kim Yun Seo,1,김윤서,1.0,1986-12-07,21,,,,,"김윤서
영화배우, 탤런트","영화배우,탤런트"
Uhm Tae Woong,1,엄태웅,0.0,1986-12-07,18,,,,,"엄태웅
영화배우, 탤런트","영화배우,탤런트"
Lee Hoon,1,"이훈
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Ma Dong Seok,1,예정화,1.0,1986-12-07,5,,,,,"예정화
모델, 영화배우","모델,영화배우"
Heo Yi Jae,1,허이재,1.0,1986-12-07,5,,,,,"허이재
탤런트, 영화배우","탤런트,영화배우"
Kim Seo Ra,1,김서라,1.0,1986-12-07,43,,,,,"김서라
탤런트, 영화배우","탤런트,영화배우"
Nam Tae Hyun,2,남태현,0.0,1986-12-07,6,,,1.0,,"남태현
Tae Hyun Nam
가수",가수
Kim Soo Yeon,1,김수연,1.0,1986-12-07,9,,,,,"김수연
Su Yeon Kim
교육인, 작가","교육인,작가"
Park Min Ji,1,박민지,1.0,1986-12-07,Notfound,,,,,"박민지
NH투자증권 프로골프단
골프선수",투자증권프로골프단골프선수
Go Woo Ri,1,고우리,1.0,1986-12-07,22,,,1.0,,"고우리
고나은
가수, 탤런트","고나은가수,탤런트"
Kim Jeong Hoon,1,김정훈,0.0,1986-12-07,19,,,1.0,,"김정훈
탤런트, 가수","탤런트,가수"
Na Moon Hee,1,나문희,1.0,1986-12-07,72,,,,,"나문희
탤런트, 영화배우","탤런트,영화배우"
Hyun Woo Sung,1,현우성,0.0,1986-12-07,14,,,,,"현우성
Hyun Woo Sung
탤런트",탤런트
Sung Yoo Ri,1,성유리,1.0,1986-12-07,18,,,,,"성유리
Yu Ri Sung
탤런트, 가수","탤런트,가수"
Kim Min Jong,2,김민종,0.0,1986-12-07,29,,,,,"김민종
탤런트, 가수","탤런트,가수"
Shin Rin Ah,1,신린아,1.0,1986-12-07,9,,,,,"신린아
영화배우",영화배우
Jung Yi Yeon,2,정이연,1.0,1986-12-07,10,,,,,"변주은
탤런트, 영화배우","탤런트,영화배우"
Ji Eun Sung,1,지은성,0.0,1986-12-07,1,,,,,"지은성
탤런트",탤런트
Kim In Kwon,1,김인권,0.0,1986-12-07,25,,,,,"김인권
영화배우, 탤런트","영화배우,탤런트"
Kim Soo Ro,1,김수로,0.0,1986-12-07,31,,,,,"김수로
김상중
영화배우, 탤런트","김상중영화배우,탤런트"
Kang Boo Ja,1,강부자,1.0,1986-12-07,65,,,,,"강부자
탤런트, 영화배우","탤런트,영화배우"
Hong Yo Sub,1,홍요섭,0.0,1986-12-07,32,,,,,"홍요섭
탤런트, 영화배우","탤런트,영화배우"
Seo Joon Young,1,서준영,0.0,1986-12-07,24,,,,,"서준영
김상구
탤런트, 영화배우","김상구탤런트,영화배우"
Jung Jin Woon,1,정진운,0.0,1986-12-07,42,,,,,"정진운
가수, 탤런트","가수,탤런트"
Lee Joo Hyung,1,이주형,0.0,1986-12-07,Notfound,,,,,"이주형NO.38
키움 히어로즈
내야수 · 우투좌타",키움히어로즈내야수·우투좌타
Seo In Young,1,서인영,1.0,1986-12-07,30,,,,,"서인영
가수",가수
Seo Ha Joon,1,서하준,0.0,1986-12-07,10,,,,,"서하준
Ha Jun Seo
탤런트",탤런트
Park Soon Chun,1,박순천,1.0,1986-12-07,45,,,,,"박순천
탤런트, 영화배우","탤런트,영화배우"
Song Il Gook,1,송일국,0.0,1986-12-07,21,,,,,"송일국
탤런트, 영화배우","탤런트,영화배우"
Jung Yoon Suk,1,정윤석,0.0,1986-12-07,22,,,,,"정윤석
탤런트, 영화배우","탤런트,영화배우"
Yoo Ji In,1,유지인,1.0,1986-12-07,32,,,,,"유지인
이윤희
탤런트, 대학교수","이윤희탤런트,대학교수"
Kang Min Kyung,1,강민경,1.0,1986-12-07,7,,,,,"강민경
Min Kyung Kang
가수, 탤런트","가수,탤런트"
Jung Chan,1,"정찬
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Cho Hye Jung,2,조혜정,1.0,1986-12-07,10,,,,,"조혜정
탤런트",탤런트
Choi Phillip,1,최필립,0.0,1986-12-07,33,,,,,"최필립
영화배우, 탤런트","영화배우,탤런트"
Song Won Geun,1,송원근,0.0,1986-12-07,6,,,,,"송원근
탤런트, 뮤지컬배우","탤런트,뮤지컬배우"
Yoo Ho Rin,1,유호린,1.0,1986-12-07,11,,,,,"유호린
유주희
영화배우",유주희영화배우
Seo Yi Ahn,1,서이안,1.0,1986-12-07,9,,,,,"서이안
탤런트",탤런트
Choi Jong Hoon,1,최종훈,0.0,1986-12-07,10,,,,,Notfound,정보없음
Park Doo Shik,1,박두식,0.0,1986-12-07,12,,,,,"박두식
영화배우",영화배우
Han Chae Ah,1,한채아,1.0,1986-12-07,20,,,,,"한채아
영화배우, 탤런트","영화배우,탤런트"
Im Seul Ong,2,임슬옹,0.0,1986-12-07,16,,,,,"임슬옹
가수, 탤런트","가수,탤런트"
Kim Suk Hoon,1,김석훈,0.0,1986-12-07,21,,,,,"김석훈
탤런트, 영화배우","탤런트,영화배우"
Choi Ye Seul,1,최예슬,1.0,1986-12-07,3,,,,,"최예슬
탤런트, 뮤지컬배우","탤런트,뮤지컬배우"
Son Chang Min,1,손창민,0.0,1986-12-07,43,,,,,"손창민
탤런트, 영화배우","탤런트,영화배우"
Seo Yoon Ah,1,서윤아,1.0,1986-12-07,20,,,,,"서윤아
영화배우, 탤런트","영화배우,탤런트"
Rocky,1,박민혁,0.0,1986-12-07,Notfound,,,,,"같은 이름 다른 인물
박민혁
기업인
박민혁
연극배우
1999.
박민혁
앵커
박민혁
기업인
1997.
박민혁
가수
1979.
박민혁
모델
1999.
동명이인 노출기준
이 정보가 표시된 이유",박민혁기업인박민혁연극배우1999.박민혁앵커박민혁기업인1997.박민혁가수1979.박민혁모델1999.동명이인노출기준이정보가표시된이유
MJ,1,김명준,0.0,1986-12-07,Notfound,,,,,"김명준
Myung Jun Kim
영화배우",영화배우
Moon Bin,1,"문빈
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Jin Jin,1,박진우,0.0,1986-12-07,Notfound,,,,,"같은 이름 다른 인물
박진우
영화배우
박진우
영화배우
1983.
박진우
전 야구선수
1990.
박진우
온라인콘텐츠창작자
1987.
박진우
금융기관단체인
1956.
박진우
영화배우
2003.
동명이인 노출기준
이 정보가 표시된 이유",박진우영화배우박진우영화배우1983.박진우전야구선수1990.박진우온라인콘텐츠창작자1987.박진우금융기관단체인1956.박진우영화배우2003.동명이인노출기준이정보가표시된이유
Park Jeong Hwa,1,박정화,1.0,1986-12-07,8,,,,,"박정화
정화
가수, 탤런트","정화가수,탤런트"
Park Eun Seok,1,박은석,0.0,1986-12-07,17,,,,,"박은석
탤런트, 연극배우","탤런트,연극배우"
Kim Jung Seok,1,김정석,0.0,1986-12-07,Notfound,,,,,"직장아재
김정석
심리상담가, 작가","김정석심리상담가,작가"
Jung Il Hoon,1,정일훈,0.0,1986-12-07,9,,,,,"정일훈
가수",가수
Go Hyun,1,"고현
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Lee Chul Woo,1,이철우,0.0,1986-12-07,Notfound,,,,,"이철우
李喆雨
경북지사, 전 국회의원","李喆雨경북지사,전국회의원"
Lee Bum Soo,1,이범수,0.0,1986-12-07,16,1990.0,,0.0,0.0,"이범수
영화배우",영화배우
Shim Chang Min,1,심창민,0.0,1986-12-07,4,2003.0,,1.0,0.0,"심창민
야구선수",야구선수
Kim Seung Woo,1,김승우,0.0,1986-12-07,26,,,,,"김승우
영화배우, 탤런트","영화배우,탤런트"
Son Dam Bi,1,손담비,1.0,1986-12-07,21,1997.0,,1.0,0.0,"손담비
가수, 탤런트","가수,탤런트"
Choo Soo Hyun,1,추수현,1.0,1986-12-07,7,2014.0,,0.0,0.0,"추수현
탤런트",탤런트
Kim Hye Ri,1,김혜리,1.0,1986-12-07,29,1988.0,,0.0,0.0,"김혜리
영화배우, 미스코리아","영화배우,미스코리아"
Hwang Woo Seul Hye,1,황우슬,1.0,1986-12-07,14,2008.0,,0.0,0.0,"이미지
이미지 신고하기",이미지신고하기
Hwang Dong Joo,1,황동주,0.0,1986-12-07,28,1996.0,,0.0,0.0,"황동주
탤런트, 영화배우","탤런트,영화배우"
Yun Woon Kyung,1,연운경,1.0,1986-12-07,31,1972.0,,0.0,0.0,"연운경
탤런트, 영화배우","탤런트,영화배우"
Jeon Won Joo,1,전원주,1.0,1986-12-07,34,1960.0,,0.0,0.0,"전원주
탤런트, 영화배우","탤런트,영화배우"
Heo Jin,1,"허진
",1.0,1986-12-07,24,1971.0,,0.0,0.0,Notfound,정보없음
Nam Neung Mi,1,남능미,1.0,1986-12-07,40,1967.0,,0.0,0.0,"남능미
탤런트, 영화배우","탤런트,영화배우"
Baek Soo Ryun,1,백수련,1.0,1986-12-07,11,1958.0,,0.0,0.0,"백수련
‌Baek Su Ryeon
탤런트, 영화배우","‌탤런트,영화배우"
Kim Hye Ok,1,김혜옥,1.0,1986-12-07,69,1978.0,,0.0,0.0,"김혜옥
탤런트, 영화배우","탤런트,영화배우"
Kim Min Kyung,1,김민경,1.0,1986-12-07,25,,,,,"김민경
개그맨",개그맨
Yoon Jong Hwa,1,윤종화,0.0,1986-12-07,18,2005.0,,0.0,0.0,"윤종화
탤런트",탤런트
Jang Ji Eun,1,장지은,1.0,1986-12-07,13,2008.0,,0.0,0.0,"장지은
탤런트",탤런트
Kim Min Ji,1,김민지,1.0,1986-12-07,14,2008.0,,0.0,0.0,"김민지
육상선수",육상선수
Kim Yoo Suk,1,김유석,0.0,1986-12-07,26,1998.0,,0.0,0.0,"김유석
영화배우, 탤런트","영화배우,탤런트"
Ahn Jae Min,1,안재민,0.0,1986-12-07,17,2003.0,,1.0,0.0,"안재민
영화배우",영화배우
Baek Seung Hee,1,백승희,1.0,1986-12-07,21,2007.0,,0.0,0.0,"백승희
탤런트",탤런트
Wang Ji Won,1,왕지원,1.0,1986-12-07,13,2012.0,,0.0,0.0,"왕지원
탤런트",탤런트
Yoo Byung Jae,1,유병재,0.0,1986-12-07,40,2011.0,,1.0,0.0,"유병재
코미디언, 방송작가","코미디언,방송작가"
Kim Chang Hwan,1,김창환,0.0,1986-12-07,20,1992.0,,0.0,0.0,"같은 이름 다른 인물
김창환
작곡가
김창환
기업인
1964.
김창환
영화배우
1986.
김창환
기업인
1974.
김창환
기업인
1961.
김창환
연구인
동명이인 노출기준
이 정보가 표시된 이유",김창환작곡가김창환기업인1964.김창환영화배우1986.김창환기업인1974.김창환기업인1961.김창환연구인동명이인노출기준이정보가표시된이유
Jung Yoon Hak,1,정윤학,0.0,1986-12-07,4,2007.0,,1.0,0.0,"윤학
정윤학
가수",정윤학가수
Jung Joon Young,1,정준영,0.0,1986-12-07,11,2010.0,,1.0,0.0,"정준영
Jun Young Jung
영화배우",영화배우
Terada Takuya,1,,,1986-12-07,6,2009.0,,1.0,0.0,"영어사전
다른 어학정보16",다른어학정보16
Park Yoo Chun,1,박유천,0.0,1986-12-07,8,2003.0,,1.0,0.0,"박유천
유천
가수, 탤런트","유천가수,탤런트"
Yoo Ho Jung,1,유호정,1.0,1986-12-07,28,1991.0,,0.0,0.0,"유호정
탤런트, 영화배우","탤런트,영화배우"
Jang Shin Young,1,장신영,1.0,1986-12-07,26,2001.0,,0.0,0.0,"장신영
Chang Shin Young
배우, 영화배우","배우,영화배우"
Min Hyo Rin,1,민효린,1.0,1986-12-07,8,2006.0,,0.0,0.0,"민효린
정은란, Min Hyo Rin
탤런트, 가수","정은란,탤런트,가수"
Yoon Hee Seok,1,윤희석,0.0,1986-12-07,32,1998.0,,0.0,0.0,"윤희석
정당인",정당인
Yoon Son Ha,1,윤손하,1.0,1986-12-07,28,1994.0,,0.0,0.0,"윤손하
탤런트, 영화배우","탤런트,영화배우"
Park Tam Hee,1,박탐희,1.0,1986-12-07,20,1998.0,,0.0,0.0,"박탐희
Park Tamhee
탤런트, 영화배우","탤런트,영화배우"
Kim Bo Yun,1,김보윤,1.0,1986-12-07,7,2013.0,,0.0,1.0,"김보윤
영화배우, 탤런트","영화배우,탤런트"
Shin Min Soo,1,신민수,0.0,1986-12-07,4,2010.0,,0.0,0.0,"신민수
탤런트",탤런트
